Checking the given root
-1.516e-13	
3.579	0.0997615	0.0998669
3.58	0.0996895	0.099795
3.581	0.0996176	0.0997231
3.582	0.0995458	0.0996512
3.583	0.099474	0.0995794
3.584	0.0994022	0.0995077
3.585	0.0993305	0.099436
3.586	0.0992588	0.0993643
3.587	0.0991872	0.0992926
3.588	0.0991157	0.0992211
3.589	0.0990441	0.0991495
3.59	0.0989726	0.099078
3.591	0.0989012	0.0990065
3.592	0.0988298	0.0989351
3.593	0.0987585	0.0988638
3.594	0.0986872	0.0987924
3.595	0.0986159	0.0987212
3.596	0.0985447	0.0986499
3.597	0.0984736	0.0985787
3.598	0.0984025	0.0985076
3.599	0.0983314	0.0984365
3.6	0.0982604	0.0983654
3.601	0.0981895	0.0982944
3.602	0.0981186	0.0982234
3.603	0.0980477	0.0981525
3.604	0.0979769	0.0980816
3.605	0.0979061	0.0980107
3.606	0.0978354	0.0979399
3.607	0.0977648	0.0978692
3.608	0.0976941	0.0977985
3.609	0.0976236	0.0977278
3.61	0.0975531	0.0976572
3.611	0.0974826	0.0975866
3.612	0.0974122	0.097516
3.613	0.0973418	0.0974455
3.614	0.0972715	0.0973751
3.615	0.0972012	0.0973047
3.616	0.097131	0.0972343
3.617	0.0970609	0.097164
3.618	0.0969908	0.0970937
3.619	0.0969207	0.0970235
3.62	0.0968507	0.0969533
3.621	0.0967807	0.0968831
3.622	0.0967108	0.096813
3.623	0.096641	0.096743
3.624	0.0965712	0.096673
3.625	0.0965014	0.096603
3.626	0.0964317	0.096533
3.627	0.0963621	0.0964632
3.628	0.0962922	0.0963933
3.629	0.0962224	0.0963235
3.63	0.0961527	0.0962537
3.631	0.0960829	0.096184
3.632	0.0960133	0.0961144
3.633	0.0959436	0.0960447
3.634	0.0958741	0.0959751
3.635	0.0958045	0.0959056
3.636	0.095735	0.0958361
3.637	0.0956656	0.0957666
3.638	0.0955962	0.0956972
3.639	0.0955268	0.0956279
3.64	0.0954575	0.0955585
3.641	0.0953882	0.0954892
3.642	0.095319	0.09542
3.643	0.0952498	0.0953508
3.644	0.0951807	0.0952817
3.645	0.0951116	0.0952125
3.646	0.0950426	0.0951435
3.647	0.0949736	0.0950744
3.648	0.0949047	0.0950055
3.649	0.0948358	0.0949365
3.65	0.0947669	0.0948676
3.651	0.0946981	0.0947988
3.652	0.0946294	0.09473
3.653	0.0945607	0.0946612
3.654	0.094492	0.0945925
3.655	0.0944234	0.0945238
3.656	0.0943549	0.0944551
3.657	0.0942864	0.0943865
3.658	0.0942179	0.094318
3.659	0.0941495	0.0942495
3.66	0.0940811	0.094181
3.661	0.0940128	0.0941126
3.662	0.0939446	0.0940442
3.663	0.0938764	0.0939758
3.664	0.0938082	0.0939075
3.665	0.0937401	0.0938393
3.666	0.093672	0.0937711
3.667	0.093604	0.0937029
3.668	0.0935361	0.0936348
3.669	0.0934681	0.0935667
3.67	0.0934003	0.0934986
3.671	0.0933325	0.0934306
3.672	0.0932647	0.0933627
3.673	0.093197	0.0932948
3.674	0.0931294	0.0932269
3.675	0.0930618	0.0931591
3.676	0.0929942	0.0930913
3.677	0.0929267	0.0930235
3.678	0.092859	0.0929558
3.679	0.0927913	0.0928882
3.68	0.0927237	0.0928205
3.681	0.0926561	0.092753
3.682	0.0925885	0.0926854
3.683	0.092521	0.0926179
3.684	0.0924536	0.0925505
3.685	0.0923862	0.0924831
3.686	0.0923188	0.0924157
3.687	0.0922515	0.0923484
3.688	0.0921842	0.0922811
3.689	0.092117	0.0922139
3.69	0.0920498	0.0921467
3.691	0.0919827	0.0920795
3.692	0.0919156	0.0920124
3.693	0.0918485	0.0919454
3.694	0.0917815	0.0918783
3.695	0.0917146	0.0918113
3.696	0.0916476	0.0917444
3.697	0.0915808	0.0916775
3.698	0.091514	0.0916106
3.699	0.0914472	0.0915438
3.7	0.0913805	0.091477
3.701	0.0913138	0.0914103
3.702	0.0912472	0.0913436
3.703	0.0911806	0.091277
3.704	0.091114	0.0912104
3.705	0.0910475	0.0911438
3.706	0.0909811	0.0910773
3.707	0.0909147	0.0910108
3.708	0.0908484	0.0909444
3.709	0.0907821	0.090878
3.71	0.0907158	0.0908116
3.711	0.0906496	0.0907453
3.712	0.0905835	0.090679
3.713	0.0905174	0.0906128
3.714	0.0904513	0.0905466
3.715	0.0903853	0.0904805
3.716	0.0903194	0.0904144
3.717	0.0902535	0.0903483
3.718	0.0901876	0.0902823
3.719	0.0901218	0.0902163
3.72	0.090056	0.0901504
3.721	0.0899903	0.0900845
3.722	0.0899247	0.0900186
3.723	0.0898591	0.0899528
3.724	0.0897935	0.089887
3.725	0.089728	0.0898213
3.726	0.0896626	0.0897556
3.727	0.0895971	0.08969
3.728	0.0895315	0.0896244
3.729	0.0894659	0.0895588
3.73	0.0894004	0.0894933
3.731	0.0893349	0.0894278
3.732	0.0892695	0.0893624
3.733	0.0892041	0.089297
3.734	0.0891387	0.0892316
3.735	0.0890734	0.0891663
3.736	0.0890081	0.089101
3.737	0.0889429	0.0890358
3.738	0.0888777	0.0889706
3.739	0.0888125	0.0889055
3.74	0.0887474	0.0888403
3.741	0.0886824	0.0887753
3.742	0.0886174	0.0887103
3.743	0.0885524	0.0886453
3.744	0.0884875	0.0885803
3.745	0.0884226	0.0885154
3.746	0.0883578	0.0884506
3.747	0.088293	0.0883858
3.748	0.0882282	0.088321
3.749	0.0881635	0.0882562
3.75	0.0880989	0.0881915
3.751	0.0880343	0.0881269
3.752	0.0879697	0.0880623
3.753	0.0879052	0.0879977
3.754	0.0878407	0.0879332
3.755	0.0877763	0.0878687
3.756	0.0877119	0.0878042
3.757	0.0876476	0.0877398
3.758	0.0875833	0.0876755
3.759	0.0875191	0.0876111
3.76	0.0874549	0.0875469
3.761	0.0873908	0.0874826
3.762	0.0873267	0.0874184
3.763	0.0872627	0.0873543
3.764	0.0871987	0.0872901
3.765	0.0871348	0.0872261
3.766	0.0870709	0.087162
3.767	0.087007	0.087098
3.768	0.0869432	0.0870341
3.769	0.0868795	0.0869702
3.77	0.0868158	0.0869063
3.771	0.0867522	0.0868424
3.772	0.0866886	0.0867787
3.773	0.086625	0.0867149
3.774	0.0865615	0.0866512
3.775	0.0864981	0.0865875
3.776	0.0864347	0.0865239
3.777	0.0863713	0.0864603
3.778	0.0863077	0.0863967
3.779	0.0862442	0.0863332
3.78	0.0861807	0.0862698
3.781	0.0861173	0.0862063
3.782	0.0860539	0.086143
3.783	0.0859905	0.0860796
3.784	0.0859272	0.0860163
3.785	0.0858639	0.085953
3.786	0.0858007	0.0858898
3.787	0.0857375	0.0858266
3.788	0.0856743	0.0857635
3.789	0.0856112	0.0857004
3.79	0.0855482	0.0856373
3.791	0.0854852	0.0855743
3.792	0.0854222	0.0855113
3.793	0.0853593	0.0854484
3.794	0.0852964	0.0853855
3.795	0.0852335	0.0853226
3.796	0.0851707	0.0852598
3.797	0.085108	0.085197
3.798	0.0850453	0.0851343
3.799	0.0849826	0.0850716
3.8	0.08492	0.0850089
3.801	0.0848574	0.0849463
3.802	0.0847949	0.0848837
3.803	0.0847324	0.0848212
3.804	0.08467	0.0847587
3.805	0.0846076	0.0846962
3.806	0.0845452	0.0846338
3.807	0.0844829	0.0845715
3.808	0.0844207	0.0845091
3.809	0.0843585	0.0844468
3.81	0.0842963	0.0843846
3.811	0.0842342	0.0843223
3.812	0.0841721	0.0842602
3.813	0.0841101	0.084198
3.814	0.0840481	0.0841359
3.815	0.0839862	0.0840739
3.816	0.0839243	0.0840119
3.817	0.0838625	0.0839499
3.818	0.0838007	0.083888
3.819	0.083739	0.0838261
3.82	0.0836773	0.0837642
3.821	0.0836157	0.0837024
3.822	0.0835541	0.0836406
3.823	0.0834926	0.0835789
3.824	0.0834311	0.0835172
3.825	0.0833697	0.0834555
3.826	0.0833083	0.0833939
3.827	0.083247	0.0833323
3.828	0.0831854	0.0832708
3.829	0.0831239	0.0832093
3.83	0.0830624	0.0831478
3.831	0.083001	0.0830864
3.832	0.0829396	0.083025
3.833	0.0828782	0.0829637
3.834	0.0828169	0.0829024
3.835	0.0827556	0.0828411
3.836	0.0826944	0.0827799
3.837	0.0826332	0.0827187
3.838	0.082572	0.0826576
3.839	0.0825109	0.0825965
3.84	0.0824499	0.0825354
3.841	0.0823888	0.0824744
3.842	0.0823279	0.0824134
3.843	0.0822669	0.0823525
3.844	0.082206	0.0822916
3.845	0.0821452	0.0822307
3.846	0.0820844	0.0821699
3.847	0.0820236	0.0821091
3.848	0.0819629	0.0820484
3.849	0.0819022	0.0819877
3.85	0.0818416	0.081927
3.851	0.081781	0.0818664
3.852	0.0817204	0.0818058
3.853	0.0816599	0.0817452
3.854	0.0815995	0.0816847
3.855	0.0815391	0.0816242
3.856	0.0814787	0.0815638
3.857	0.0814184	0.0815034
3.858	0.0813581	0.0814431
3.859	0.0812979	0.0813828
3.86	0.0812377	0.0813225
3.861	0.0811776	0.0812622
3.862	0.0811175	0.081202
3.863	0.0810574	0.0811419
3.864	0.0809974	0.0810818
3.865	0.0809375	0.0810217
3.866	0.0808776	0.0809617
3.867	0.0808177	0.0809017
3.868	0.0807579	0.0808417
3.869	0.0806981	0.0807818
3.87	0.0806384	0.0807219
3.871	0.0805788	0.080662
3.872	0.0805192	0.0806022
3.873	0.0804596	0.0805425
3.874	0.0804001	0.0804827
3.875	0.0803406	0.0804231
3.876	0.0802812	0.0803634
3.877	0.0802218	0.0803038
3.878	0.0801623	0.0802442
3.879	0.0801028	0.0801847
3.88	0.0800432	0.0801252
3.881	0.0799838	0.0800657
3.882	0.0799243	0.0800063
3.883	0.0798649	0.079947
3.884	0.0798056	0.0798876
3.885	0.0797462	0.0798283
3.886	0.079687	0.0797691
3.887	0.0796277	0.0797098
3.888	0.0795685	0.0796506
3.889	0.0795094	0.0795915
3.89	0.0794502	0.0795324
3.891	0.0793912	0.0794733
3.892	0.0793321	0.0794143
3.893	0.0792731	0.0793553
3.894	0.0792142	0.0792964
3.895	0.0791553	0.0792374
3.896	0.0790964	0.0791786
3.897	0.0790376	0.0791197
3.898	0.0789788	0.0790609
3.899	0.0789201	0.0790022
3.9	0.0788614	0.0789435
3.901	0.0788027	0.0788848
3.902	0.0787441	0.0788261
3.903	0.0786855	0.0787675
3.904	0.078627	0.078709
3.905	0.0785685	0.0786504
3.906	0.0785101	0.0785919
3.907	0.0784517	0.0785335
3.908	0.0783934	0.0784751
3.909	0.0783351	0.0784167
3.91	0.0782768	0.0783584
3.911	0.0782186	0.0783001
3.912	0.0781605	0.0782418
3.913	0.0781024	0.0781836
3.914	0.0780443	0.0781254
3.915	0.0779863	0.0780672
3.916	0.0779283	0.0780091
3.917	0.0778703	0.0779511
3.918	0.0778125	0.077893
3.919	0.0777546	0.077835
3.92	0.0776968	0.0777771
3.921	0.0776391	0.0777192
3.922	0.0775814	0.0776613
3.923	0.0775237	0.0776035
3.924	0.0774661	0.0775457
3.925	0.0774086	0.0774879
3.926	0.0773511	0.0774302
3.927	0.0772936	0.0773725
3.928	0.0772362	0.0773148
3.929	0.0771786	0.0772572
3.93	0.077121	0.0771996
3.931	0.0770634	0.0771421
3.932	0.0770059	0.0770846
3.933	0.0769484	0.0770271
3.934	0.0768909	0.0769697
3.935	0.0768335	0.0769123
3.936	0.0767761	0.076855
3.937	0.0767188	0.0767977
3.938	0.0766615	0.0767404
3.939	0.0766042	0.0766832
3.94	0.076547	0.076626
3.941	0.0764899	0.0765688
3.942	0.0764327	0.0765117
3.943	0.0763756	0.0764546
3.944	0.0763186	0.0763976
3.945	0.0762616	0.0763405
3.946	0.0762046	0.0762836
3.947	0.0761477	0.0762266
3.948	0.0760908	0.0761697
3.949	0.0760339	0.0761129
3.95	0.0759771	0.0760561
3.951	0.0759204	0.0759993
3.952	0.0758637	0.0759425
3.953	0.075807	0.0758858
3.954	0.0757504	0.0758292
3.955	0.0756938	0.0757725
3.956	0.0756372	0.0757159
3.957	0.0755807	0.0756594
3.958	0.0755243	0.0756029
3.959	0.0754679	0.0755464
3.96	0.0754115	0.0754899
3.961	0.0753552	0.0754335
3.962	0.0752989	0.0753772
3.963	0.0752426	0.0753208
3.964	0.0751865	0.0752645
3.965	0.0751303	0.0752083
3.966	0.0750742	0.075152
3.967	0.0750181	0.0750959
3.968	0.0749621	0.0750397
3.969	0.0749062	0.0749836
3.97	0.0748503	0.0749275
3.971	0.0747944	0.0748715
3.972	0.0747385	0.0748155
3.973	0.0746828	0.0747595
3.974	0.074627	0.0747036
3.975	0.0745713	0.0746477
3.976	0.0745157	0.0745919
3.977	0.0744601	0.0745361
3.978	0.0744046	0.0744803
3.979	0.074349	0.0744245
3.98	0.0742933	0.0743688
3.981	0.0742376	0.0743132
3.982	0.0741819	0.0742576
3.983	0.0741263	0.074202
3.984	0.0740707	0.0741464
3.985	0.0740151	0.0740909
3.986	0.0739596	0.0740354
3.987	0.0739042	0.07398
3.988	0.0738487	0.0739246
3.989	0.0737933	0.0738692
3.99	0.073738	0.0738139
3.991	0.0736826	0.0737586
3.992	0.0736274	0.0737033
3.993	0.0735721	0.0736481
3.994	0.0735169	0.0735929
3.995	0.0734618	0.0735377
3.996	0.0734067	0.0734826
3.997	0.0733516	0.0734276
3.998	0.0732965	0.0733725
3.999	0.0732416	0.0733175
4	0.0731866	0.0732626
4.001	0.0731317	0.0732076
4.002	0.0730768	0.0731527
4.003	0.073022	0.0730979
4.004	0.0729672	0.0730431
4.005	0.0729124	0.0729883
4.006	0.0728577	0.0729335
4.007	0.0728031	0.0728788
4.008	0.0727485	0.0728242
4.009	0.0726939	0.0727695
4.01	0.0726394	0.0727149
4.011	0.0725849	0.0726604
4.012	0.0725304	0.0726058
4.013	0.072476	0.0725513
4.014	0.0724217	0.0724969
4.015	0.0723673	0.0724425
4.016	0.0723131	0.0723881
4.017	0.0722588	0.0723337
4.018	0.0722047	0.0722794
4.019	0.0721505	0.0722252
4.02	0.0720964	0.0721709
4.021	0.0720424	0.0721167
4.022	0.0719884	0.0720626
4.023	0.0719344	0.0720084
4.024	0.0718805	0.0719543
4.025	0.0718266	0.0719003
4.026	0.0717728	0.0718463
4.027	0.071719	0.0717923
4.028	0.0716653	0.0717383
4.029	0.0716116	0.0716844
4.03	0.0715579	0.0716305
4.031	0.071504	0.0715767
4.032	0.0714502	0.0715229
4.033	0.0713964	0.0714691
4.034	0.0713426	0.0714154
4.035	0.0712889	0.0713617
4.036	0.0712352	0.0713081
4.037	0.0711815	0.0712544
4.038	0.0711279	0.0712009
4.039	0.0710743	0.0711473
4.04	0.0710208	0.0710938
4.041	0.0709673	0.0710403
4.042	0.0709138	0.0709869
4.043	0.0708604	0.0709335
4.044	0.070807	0.0708801
4.045	0.0707536	0.0708268
4.046	0.0707003	0.0707735
4.047	0.070647	0.0707202
4.048	0.0705938	0.070667
4.049	0.0705406	0.0706138
4.05	0.0704875	0.0705606
4.051	0.0704343	0.0705075
4.052	0.0703813	0.0704544
4.053	0.0703282	0.0704014
4.054	0.0702752	0.0703483
4.055	0.0702223	0.0702954
4.056	0.0701694	0.0702424
4.057	0.0701165	0.0701895
4.058	0.0700637	0.0701367
4.059	0.0700109	0.0700838
4.06	0.0699582	0.070031
4.061	0.0699055	0.0699783
4.062	0.0698528	0.0699255
4.063	0.0698002	0.0698728
4.064	0.0697476	0.0698202
4.065	0.0696951	0.0697676
4.066	0.0696426	0.069715
4.067	0.0695901	0.0696624
4.068	0.0695377	0.0696099
4.069	0.0694854	0.0695574
4.07	0.069433	0.069505
4.071	0.0693808	0.0694526
4.072	0.0693285	0.0694002
4.073	0.0692764	0.0693478
4.074	0.0692242	0.0692955
4.075	0.0691721	0.0692433
4.076	0.0691201	0.069191
4.077	0.0690681	0.0691388
4.078	0.0690161	0.0690867
4.079	0.0689642	0.0690346
4.08	0.0689123	0.0689825
4.081	0.0688605	0.0689304
4.082	0.0688084	0.0688784
4.083	0.0687564	0.0688264
4.084	0.0687044	0.0687744
4.085	0.0686524	0.0687225
4.086	0.0686005	0.0686706
4.087	0.0685486	0.0686188
4.088	0.0684968	0.068567
4.089	0.0684449	0.0685152
4.09	0.0683932	0.0684635
4.091	0.0683414	0.0684118
4.092	0.0682897	0.0683601
4.093	0.068238	0.0683084
4.094	0.0681864	0.0682568
4.095	0.0681348	0.0682053
4.096	0.0680833	0.0681537
4.097	0.0680318	0.0681023
4.098	0.0679803	0.0680508
4.099	0.0679288	0.0679994
4.1	0.0678774	0.067948
4.101	0.0678261	0.0678966
4.102	0.0677748	0.0678453
4.103	0.0677235	0.067794
4.104	0.0676722	0.0677427
4.105	0.067621	0.0676915
4.106	0.0675699	0.0676403
4.107	0.0675187	0.0675892
4.108	0.0674677	0.0675381
4.109	0.0674166	0.067487
4.11	0.0673656	0.067436
4.111	0.0673146	0.0673849
4.112	0.0672637	0.067334
4.113	0.0672128	0.067283
4.114	0.067162	0.0672321
4.115	0.0671112	0.0671812
4.116	0.0670605	0.0671304
4.117	0.0670097	0.0670796
4.118	0.0669591	0.0670288
4.119	0.0669084	0.0669781
4.12	0.0668579	0.0669274
4.121	0.0668073	0.0668767
4.122	0.0667568	0.0668261
4.123	0.0667064	0.0667755
4.124	0.0666559	0.0667249
4.125	0.0666056	0.0666744
4.126	0.0665553	0.0666239
4.127	0.066505	0.0665735
4.128	0.0664547	0.066523
4.129	0.0664045	0.0664726
4.13	0.0663544	0.0664223
4.131	0.0663043	0.066372
4.132	0.0662542	0.0663217
4.133	0.066204	0.0662714
4.134	0.0661537	0.0662212
4.135	0.0661035	0.066171
4.136	0.0660533	0.0661209
4.137	0.0660031	0.0660708
4.138	0.065953	0.0660207
4.139	0.0659029	0.0659706
4.14	0.0658528	0.0659206
4.141	0.0658028	0.0658706
4.142	0.0657528	0.0658207
4.143	0.0657029	0.0657708
4.144	0.065653	0.0657209
4.145	0.0656031	0.065671
4.146	0.0655533	0.0656212
4.147	0.0655034	0.0655715
4.148	0.0654537	0.0655217
4.149	0.065404	0.065472
4.15	0.0653543	0.0654223
4.151	0.0653046	0.0653727
4.152	0.065255	0.0653231
4.153	0.0652054	0.0652735
4.154	0.0651559	0.065224
4.155	0.0651064	0.0651745
4.156	0.0650569	0.065125
4.157	0.0650075	0.0650756
4.158	0.0649581	0.0650261
4.159	0.0649088	0.0649768
4.16	0.0648594	0.0649274
4.161	0.0648102	0.0648781
4.162	0.064761	0.0648289
4.163	0.0647118	0.0647796
4.164	0.0646626	0.0647304
4.165	0.0646135	0.0646813
4.166	0.0645644	0.0646321
4.167	0.0645154	0.064583
4.168	0.0644664	0.064534
4.169	0.0644175	0.0644849
4.17	0.0643686	0.0644359
4.171	0.0643197	0.064387
4.172	0.0642709	0.064338
4.173	0.0642221	0.0642891
4.174	0.0641734	0.0642403
4.175	0.0641247	0.0641914
4.176	0.0640761	0.0641426
4.177	0.0640274	0.0640939
4.178	0.0639789	0.0640451
4.179	0.0639304	0.0639964
4.18	0.0638819	0.0639478
4.181	0.0638334	0.0638991
4.182	0.0637851	0.0638505
4.183	0.0637367	0.063802
4.184	0.0636884	0.0637534
4.185	0.0636398	0.0637049
4.186	0.0635913	0.0636565
4.187	0.0635428	0.063608
4.188	0.0634944	0.0635596
4.189	0.063446	0.0635113
4.19	0.0633976	0.0634629
4.191	0.0633492	0.0634146
4.192	0.0633009	0.0633664
4.193	0.0632526	0.0633181
4.194	0.0632044	0.0632699
4.195	0.0631562	0.0632218
4.196	0.063108	0.0631736
4.197	0.0630599	0.0631255
4.198	0.0630118	0.0630775
4.199	0.0629637	0.0630294
4.2	0.0629157	0.0629814
4.201	0.0628677	0.0629335
4.202	0.0628197	0.0628855
4.203	0.0627718	0.0628376
4.204	0.0627239	0.0627897
4.205	0.0626761	0.0627419
4.206	0.0626283	0.0626941
4.207	0.0625805	0.0626463
4.208	0.0625328	0.0625986
4.209	0.0624851	0.0625509
4.21	0.0624374	0.0625032
4.211	0.0623898	0.0624556
4.212	0.0623422	0.062408
4.213	0.0622947	0.0623604
4.214	0.0622472	0.0623128
4.215	0.0621997	0.0622653
4.216	0.0621523	0.0622179
4.217	0.0621049	0.0621704
4.218	0.0620575	0.062123
4.219	0.0620102	0.0620756
4.22	0.061963	0.0620283
4.221	0.0619158	0.061981
4.222	0.0618686	0.0619337
4.223	0.0618214	0.0618864
4.224	0.0617743	0.0618392
4.225	0.0617273	0.061792
4.226	0.0616802	0.0617449
4.227	0.0616333	0.0616978
4.228	0.0615863	0.0616507
4.229	0.0615394	0.0616036
4.23	0.0614926	0.0615566
4.231	0.0614458	0.0615096
4.232	0.061399	0.0614627
4.233	0.0613523	0.0614157
4.234	0.0613056	0.0613689
4.235	0.0612589	0.061322
4.236	0.0612123	0.0612752
4.237	0.0611654	0.0612284
4.238	0.0611186	0.0611816
4.239	0.0610718	0.0611349
4.24	0.0610251	0.0610882
4.241	0.0609784	0.0610415
4.242	0.0609317	0.0609949
4.243	0.060885	0.0609483
4.244	0.0608384	0.0609017
4.245	0.0607918	0.0608552
4.246	0.0607453	0.0608087
4.247	0.0606987	0.0607622
4.248	0.0606523	0.0607158
4.249	0.0606058	0.0606694
4.25	0.0605594	0.060623
4.251	0.060513	0.0605767
4.252	0.0604667	0.0605303
4.253	0.0604204	0.0604841
4.254	0.0603741	0.0604378
4.255	0.0603279	0.0603916
4.256	0.0602817	0.0603454
4.257	0.0602355	0.0602993
4.258	0.0601894	0.0602531
4.259	0.0601433	0.0602071
4.26	0.0600972	0.060161
4.261	0.0600512	0.060115
4.262	0.0600052	0.060069
4.263	0.0599593	0.060023
4.264	0.0599134	0.0599771
4.265	0.0598675	0.0599312
4.266	0.0598217	0.0598853
4.267	0.0597759	0.0598395
4.268	0.0597302	0.0597937
4.269	0.0596845	0.059748
4.27	0.0596388	0.0597022
4.271	0.0595931	0.0596565
4.272	0.0595476	0.0596108
4.273	0.059502	0.0595652
4.274	0.0594565	0.0595196
4.275	0.059411	0.059474
4.276	0.0593656	0.0594285
4.277	0.0593202	0.0593829
4.278	0.0592748	0.0593375
4.279	0.0592295	0.059292
4.28	0.0591842	0.0592466
4.281	0.059139	0.0592012
4.282	0.0590938	0.0591558
4.283	0.0590486	0.0591105
4.284	0.0590035	0.0590652
4.285	0.0589584	0.05902
4.286	0.0589134	0.0589747
4.287	0.0588684	0.0589295
4.288	0.0588235	0.0588844
4.289	0.0587783	0.0588392
4.29	0.0587331	0.0587941
4.291	0.058688	0.0587491
4.292	0.0586429	0.058704
4.293	0.0585978	0.058659
4.294	0.0585528	0.058614
4.295	0.0585078	0.0585691
4.296	0.0584628	0.0585242
4.297	0.0584179	0.0584793
4.298	0.0583729	0.0584344
4.299	0.0583281	0.0583896
4.3	0.0582832	0.0583448
4.301	0.0582384	0.0583
4.302	0.0581937	0.0582553
4.303	0.0581489	0.0582106
4.304	0.0581042	0.0581659
4.305	0.0580595	0.0581213
4.306	0.0580149	0.0580767
4.307	0.0579703	0.0580321
4.308	0.0579258	0.0579876
4.309	0.0578812	0.0579431
4.31	0.0578367	0.0578986
4.311	0.0577923	0.0578541
4.312	0.0577479	0.0578097
4.313	0.0577035	0.0577653
4.314	0.0576591	0.057721
4.315	0.0576148	0.0576767
4.316	0.0575705	0.0576324
4.317	0.0575263	0.0575881
4.318	0.0574821	0.0575439
4.319	0.0574379	0.0574997
4.32	0.0573938	0.0574555
4.321	0.0573497	0.0574114
4.322	0.0573056	0.0573672
4.323	0.0572616	0.0573232
4.324	0.0572177	0.0572791
4.325	0.0571737	0.0572351
4.326	0.0571298	0.0571911
4.327	0.0570859	0.0571472
4.328	0.0570421	0.0571032
4.329	0.0569983	0.0570593
4.33	0.0569546	0.0570155
4.331	0.0569109	0.0569716
4.332	0.0568672	0.0569278
4.333	0.0568236	0.0568841
4.334	0.05678	0.0568403
4.335	0.0567365	0.0567966
4.336	0.056693	0.0567529
4.337	0.0566495	0.0567093
4.338	0.0566061	0.0566657
4.339	0.0565627	0.0566221
4.34	0.0565193	0.0565785
4.341	0.0564759	0.056535
4.342	0.0564323	0.0564915
4.343	0.0563888	0.056448
4.344	0.0563453	0.0564046
4.345	0.0563018	0.0563612
4.346	0.0562584	0.0563178
4.347	0.056215	0.0562745
4.348	0.0561716	0.0562312
4.349	0.0561283	0.0561879
4.35	0.056085	0.0561446
4.351	0.0560417	0.0561014
4.352	0.0559984	0.0560582
4.353	0.0559552	0.0560151
4.354	0.055912	0.0559719
4.355	0.0558689	0.0559288
4.356	0.0558258	0.0558858
4.357	0.0557827	0.0558427
4.358	0.0557397	0.0557997
4.359	0.0556967	0.0557567
4.36	0.0556537	0.0557138
4.361	0.0556107	0.0556708
4.362	0.0555678	0.055628
4.363	0.0555249	0.0555851
4.364	0.0554821	0.0555423
4.365	0.0554393	0.0554995
4.366	0.0553965	0.0554567
4.367	0.0553538	0.055414
4.368	0.0553111	0.0553713
4.369	0.0552684	0.0553286
4.37	0.0552258	0.0552859
4.371	0.0551832	0.0552433
4.372	0.0551407	0.0552007
4.373	0.0550981	0.0551582
4.374	0.0550557	0.0551156
4.375	0.0550132	0.0550731
4.376	0.0549708	0.0550307
4.377	0.0549284	0.0549882
4.378	0.0548861	0.0549458
4.379	0.0548438	0.0549034
4.38	0.0548015	0.0548611
4.381	0.0547593	0.0548187
4.382	0.0547171	0.0547765
4.383	0.054675	0.0547342
4.384	0.0546329	0.054692
4.385	0.0545908	0.0546498
4.386	0.0545488	0.0546076
4.387	0.0545068	0.0545655
4.388	0.0544649	0.0545233
4.389	0.0544229	0.0544813
4.39	0.0543811	0.0544392
4.391	0.0543392	0.0543972
4.392	0.0542974	0.0543552
4.393	0.0542557	0.0543132
4.394	0.0542138	0.0542713
4.395	0.0541718	0.0542294
4.396	0.0541299	0.0541875
4.397	0.054088	0.0541457
4.398	0.0540461	0.0541038
4.399	0.0540042	0.0540621
4.4	0.0539624	0.0540203
4.401	0.0539206	0.0539786
4.402	0.0538788	0.0539369
4.403	0.0538371	0.0538952
4.404	0.0537954	0.0538536
4.405	0.0537537	0.0538119
4.406	0.0537121	0.0537704
4.407	0.0536705	0.0537288
4.408	0.0536289	0.0536873
4.409	0.0535874	0.0536458
4.41	0.0535459	0.0536043
4.411	0.0535044	0.0535629
